,index,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,platform,VoT,delta,u,u_PT
851,734,46275698,46316927,3802,,234,2020-10-02 10:36:22.198411,,1875,734,0,0.0035,58.38095238095239,3.6315,999999
852,2419,46303115,46330409,3807,,1165,2020-10-02 12:40:33.198411,,9321,2419,0,0.0035,289.7724867724868,18.059,999999
853,1743,46431799,3187461411,3812,,144,2020-10-02 10:24:30.198411,,1153,1743,0,0.0035,35.87301587301587,2.2335000000000003,999999
854,319,46363868,46347891,3817,,63,2020-10-02 10:13:52.198411,,510,319,0,0.0035,16.04761904761905,0.9855,999999
855,2922,46273301,46430738,3819,,713,2020-10-02 11:40:35.198411,,5711,2922,0,0.0035,177.75132275132276,11.062,999999
856,2799,46396666,46420083,3830,,414,2020-10-02 11:00:49.198411,,3314,2799,0,0.0035,103.0793650793651,6.42,999999
857,1092,284809865,46443128,3835,,633,2020-10-02 11:30:05.198411,,5065,1092,0,0.0035,157.47619047619048,9.813,999999
858,2684,46330056,7602862347,3856,,647,2020-10-02 11:32:19.198411,,5178,2684,0,0.0035,161.02116402116405,10.031500000000001,999999
859,3079,139909812,46320660,3867,,216,2020-10-02 10:35:07.198411,,1735,3079,0,0.0035,54.15873015873017,3.3585000000000003,999999
860,738,46317209,46344047,3869,,359,2020-10-02 10:54:07.198411,,2873,738,0,0.0035,89.33862433862434,5.566,999999
861,2472,46372849,46432875,3871,,246,2020-10-02 10:39:10.198411,,1974,2472,0,0.0035,61.55555555555556,3.822,999999
862,3108,46407199,46386453,3871,,551,2020-10-02 11:19:48.198411,,4412,3108,0,0.0035,137.27513227513228,8.5465,999999
863,2526,7223369977,46445564,3872,,521,2020-10-02 11:15:47.198411,,4170,2526,0,0.0035,129.6878306878307,8.0785,999999
864,1133,295681891,46441487,3876,,723,2020-10-02 11:42:46.198411,,5785,1133,0,0.0035,179.85714285714286,11.208,999999
865,625,46311309,46386453,3877,,1083,2020-10-02 12:30:47.198411,,8665,625,0,0.0035,269.3809523809524,16.788,999999
866,1085,46499890,46409687,3885,,1066,2020-10-02 12:28:45.198411,,8535,1085,0,0.0035,265.5343915343916,16.5335,999999
867,2135,4789830521,46363900,3907,,371,2020-10-02 10:56:20.198411,,2968,2135,0,0.0035,92.25925925925925,5.7505,999999
868,580,5503380097,1978342141,3918,,694,2020-10-02 11:39:37.198411,,5554,580,0,0.0035,172.70899470899477,10.76,999999
869,2653,46279220,46424769,3918,,876,2020-10-02 12:03:53.198411,,7010,2653,0,0.0035,217.9682539682541,13.581000000000001,999999
870,2228,46276278,46396518,3921,,545,2020-10-02 11:19:47.198411,,4361,2228,0,0.0035,135.5925925925926,8.449,999999
871,1190,46468456,46407881,3928,,307,2020-10-02 10:48:11.198411,,2458,1190,0,0.0035,76.47089947089947,4.7615,999999
872,1207,46411053,291130803,3928,,697,2020-10-02 11:40:14.198411,,5581,1207,0,0.0035,173.64550264550266,10.811,999999
873,2397,46324556,46360980,3931,,220,2020-10-02 10:36:43.198411,,1767,2397,0,0.0035,55.153439153439145,3.4205,999999
874,842,46307676,3792707521,3936,,833,2020-10-02 11:58:32.198411,,6671,842,0,0.0035,207.59259259259267,12.922,999999
875,87,46291482,46408005,3948,,481,2020-10-02 11:11:42.198411,,3849,87,0,0.0035,119.67724867724871,7.457000000000001,999999
876,2430,46353508,46393716,3953,,222,2020-10-02 10:37:16.198411,,1778,2430,0,0.0035,55.33333333333335,3.444,999999
877,3125,1258330535,46342008,3959,,807,2020-10-02 11:55:22.198411,,6458,3125,0,0.0035,200.80952380952382,12.5115,999999
878,1630,46403911,2302860462,3977,,565,2020-10-02 11:23:28.198411,,4526,1630,0,0.0035,140.8835978835979,8.7665,999999
879,1688,46445229,46419488,3989,,323,2020-10-02 10:51:20.198411,,2586,1688,0,0.0035,80.44973544973546,5.0095,999999
880,252,46436643,46393385,4006,,314,2020-10-02 10:50:30.198411,,2519,252,0,0.0035,78.52910052910056,4.8775,999999
881,1967,46548112,46417200,4011,,2080,2020-10-02 14:45:57.198411,,16641,1967,0,0.0035,517.3121693121695,32.2415,999999
882,1520,46490080,46429568,4014,,763,2020-10-02 11:50:25.198411,,6106,1520,0,0.0035,189.86772486772486,11.829500000000001,999999
883,948,4450642115,3301117463,4019,,540,2020-10-02 11:20:49.198411,,4325,948,0,0.0035,134.60317460317466,8.3775,999999
884,543,7886126792,46372557,4029,,763,2020-10-02 11:50:39.198411,,6105,543,0,0.0035,189.8042328042328,11.828000000000001,999999
885,41,46281244,46274774,4032,,142,2020-10-02 10:27:55.198411,,1138,41,0,0.0035,35.43915343915344,2.204,999999
886,2701,4623486308,46312179,4052,,555,2020-10-02 11:23:18.198411,,4441,2701,0,0.0035,138.07936507936512,8.604000000000001,999999
887,3073,46481821,2311168475,4054,,1019,2020-10-02 12:25:18.198411,,8159,3073,0,0.0035,253.8465608465608,15.805,999999
888,507,46417602,814274933,4061,,991,2020-10-02 12:21:41.198411,,7935,507,0,0.0035,246.88359788359793,15.371,999999
889,440,46303777,5830440707,4064,,427,2020-10-02 11:06:28.198411,,3419,440,0,0.0035,106.37566137566137,6.622999999999999,999999
890,2083,734129709,2020569058,4068,,801,2020-10-02 11:56:27.198411,,6414,2083,0,0.0035,199.5714285714286,12.4245,999999
891,3033,46430897,46355230,4070,,912,2020-10-02 12:11:11.198411,,7296,3033,0,0.0035,226.79365079365076,14.136000000000001,999999
892,564,46472772,2020569196,4074,,772,2020-10-02 11:52:42.198411,,6183,564,0,0.0035,192.42328042328043,11.9765,999999
893,2453,46309915,46347682,4083,,638,2020-10-02 11:34:54.198411,,5106,2453,0,0.0035,158.7830687830688,9.892,999999
894,2245,46430099,46375508,4093,,180,2020-10-02 10:34:03.198411,,1445,2245,0,0.0035,45.07936507936509,2.7975,999999
895,1230,46323050,46400968,4106,,633,2020-10-02 11:34:42.198411,,5071,1230,0,0.0035,157.85714285714283,9.822,999999
896,2217,46410770,2300133169,4106,,185,2020-10-02 10:34:53.198411,,1482,2217,0,0.0035,46.13227513227515,2.8705,999999
897,92,46419987,46375398,4107,,200,2020-10-02 10:36:59.198411,,1607,92,0,0.0035,50.17989417989419,3.1105,999999
898,147,46430983,46380582,4110,,447,2020-10-02 11:09:52.198411,,3577,147,0,0.0035,111.22222222222223,6.93,999999
899,446,46356679,2311168469,4120,,71,2020-10-02 10:19:56.198411,,571,446,0,0.0035,17.84656084656084,1.105,999999
900,258,46380734,46413368,4126,,674,2020-10-02 11:40:23.198411,,5392,258,0,0.0035,167.60846560846562,10.447,999999
901,232,46448493,46433518,4127,,241,2020-10-02 10:42:47.198411,,1935,232,0,0.0035,60.3756613756614,3.746,999999
902,2629,46349202,2020568929,4128,,291,2020-10-02 10:49:24.198411,,2331,2629,0,0.0035,72.55555555555554,4.515000000000001,999999
903,1049,46491270,46349438,4140,,1199,2020-10-02 12:50:42.198411,,9597,1049,0,0.0035,298.48148148148147,18.592,999999
904,521,46390957,2020569050,4144,,464,2020-10-02 11:12:48.198411,,3719,521,0,0.0035,115.83068783068789,7.202500000000001,999999
905,1376,46253922,46391119,4146,,547,2020-10-02 11:23:54.198411,,4383,1376,0,0.0035,136.4708994708995,8.488999999999999,999999
906,172,46405876,1256560350,4147,,427,2020-10-02 11:07:54.198411,,3422,172,0,0.0035,106.56613756613757,6.6274999999999995,999999
907,394,46309787,5832869154,4149,,377,2020-10-02 11:01:10.198411,,3016,394,0,0.0035,93.75132275132276,5.843500000000001,999999
908,1862,46326814,46347891,4154,,592,2020-10-02 11:30:02.198411,,4743,1862,0,0.0035,147.66137566137573,9.186499999999999,999999
909,696,529002957,2309566351,4155,,778,2020-10-02 11:54:49.198411,,6229,696,0,0.0035,193.78835978835983,12.066500000000001,999999
910,761,46284415,46437475,4156,,1055,2020-10-02 12:31:46.198411,,8445,761,0,0.0035,262.67195767195767,16.36,999999
911,977,3185460795,3546012193,4156,,144,2020-10-02 10:30:14.198411,,1153,977,0,0.0035,35.87301587301587,2.2335000000000003,999999
912,2642,46237650,2309524193,4156,,745,2020-10-02 11:50:28.198411,,5967,2642,0,0.0035,185.70899470899477,11.558,999999
913,1450,46436725,46380090,4157,,628,2020-10-02 11:34:53.198411,,5031,1450,0,0.0035,156.6137566137566,9.7445,999999
914,1985,46176462,46425887,4157,,1068,2020-10-02 12:33:26.198411,,8544,1985,0,0.0035,265.58730158730157,16.554000000000002,999999
915,207,46357388,46309537,4159,,270,2020-10-02 10:47:11.198411,,2167,207,0,0.0035,67.58730158730161,4.1955,999999
916,74,46383340,46401867,4168,,714,2020-10-02 11:46:27.198411,,5714,74,0,0.0035,177.6825396825397,11.07,999999
917,864,1976785351,46412622,4170,,599,2020-10-02 11:31:13.198411,,4798,864,0,0.0035,149.33862433862433,9.2935,999999
918,2410,2020569209,6653544388,4171,,318,2020-10-02 10:53:46.198411,,2550,2410,0,0.0035,79.46031746031747,4.938000000000001,999999
919,1598,46401323,722976543,4180,,262,2020-10-02 10:46:28.198411,,2103,1598,0,0.0035,65.59788359788361,4.0715,999999
920,2560,2402709873,46384645,4182,,889,2020-10-02 12:10:03.198411,,7116,2560,0,0.0035,221.32804232804233,13.785499999999999,999999
921,2828,6018562023,7042617202,4195,,611,2020-10-02 11:33:10.198411,,4890,2828,0,0.0035,152.06878306878312,9.4735,999999
922,2800,540932845,46405080,4200,,823,2020-10-02 12:01:35.198411,,6590,2800,0,0.0035,205.04232804232808,12.7655,999999
923,675,46331717,46410554,4202,,542,2020-10-02 11:24:05.198411,,4338,675,0,0.0035,134.9100529100529,8.404,999999
924,742,2309566351,2772719495,4208,,156,2020-10-02 10:32:47.198411,,1254,742,0,0.0035,39.17460317460317,2.427,999999
925,2702,4279179781,46446305,4212,,1087,2020-10-02 12:36:57.198411,,8700,2702,0,0.0035,270.56613756613757,16.8545,999999
926,1298,3301285117,46281244,4216,,410,2020-10-02 11:06:46.198411,,3285,1298,0,0.0035,102.2751322751323,6.362500000000001,999999
927,1645,46434352,344904554,4217,,607,2020-10-02 11:33:03.198411,,4861,1645,0,0.0035,151.26455026455025,9.416,999999
928,2509,46315406,2309564230,4218,,493,2020-10-02 11:17:53.198411,,3950,2509,0,0.0035,122.978835978836,7.6505,999999
929,974,4977839032,46483275,4219,,710,2020-10-02 11:46:51.198411,,5687,974,0,0.0035,177.00529100529107,11.0155,999999
930,2775,46279857,5832869154,4221,,792,2020-10-02 11:57:45.198411,,6339,2775,0,0.0035,197.1428571428571,12.2805,999999
931,2817,46288342,46380734,4229,,476,2020-10-02 11:15:48.198411,,3814,2817,0,0.0035,118.7513227513228,7.3870000000000005,999999
932,1105,46439661,46406206,4230,,206,2020-10-02 10:39:49.198411,,1654,1105,0,0.0035,51.60846560846561,3.202,999999
933,1857,7602852631,46349202,4233,,452,2020-10-02 11:12:39.198411,,3621,1857,0,0.0035,112.71957671957675,7.0135,999999
934,2079,46322641,2308176052,4235,,370,2020-10-02 11:01:44.198411,,2964,2079,0,0.0035,92.2645502645503,5.741,999999
935,862,46410499,46306527,4238,,870,2020-10-02 12:08:26.198411,,6963,862,0,0.0035,216.53968253968253,13.4895,999999
936,2733,297095268,46394901,4240,,107,2020-10-02 10:26:48.198411,,863,2733,0,0.0035,27.052910052910054,1.669,999999
937,900,46412243,46371409,4246,,174,2020-10-02 10:35:48.198411,,1397,900,0,0.0035,43.58730158730159,2.7045,999999
938,2159,46341915,46370255,4246,,175,2020-10-02 10:35:56.198411,,1405,2159,0,0.0035,43.835978835978835,2.7199999999999998,999999
939,237,46275499,46281086,4247,,365,2020-10-02 11:01:14.198411,,2922,237,0,0.0035,90.8941798941799,5.6605,999999
940,826,46263772,46429565,4250,,814,2020-10-02 12:01:11.198411,,6516,826,0,0.0035,202.67724867724866,12.623,999999
941,2213,46301250,2306442651,4252,,560,2020-10-02 11:27:22.198411,,4485,2213,0,0.0035,139.5767195767196,8.6875,999999
942,2693,7916705542,154531769,4259,,811,2020-10-02 12:00:54.198411,,6490,2693,0,0.0035,201.8042328042328,12.5735,999999
943,1936,5897198108,434441227,4272,,360,2020-10-02 11:01:03.198411,,2886,1936,0,0.0035,89.90476190476195,5.5889999999999995,999999
944,3193,46290081,46424347,4277,,1126,2020-10-02 12:43:15.198411,,9013,3193,0,0.0035,280.32804232804233,17.4605,999999
945,1489,46343327,1587126027,4286,,776,2020-10-02 11:56:46.198411,,6215,1489,0,0.0035,193.41798941798942,12.038499999999999,999999
946,633,46524105,154531769,4291,,1224,2020-10-02 12:56:29.198411,,9793,633,0,0.0035,304.44444444444446,18.9735,999999
947,1006,46427136,291934616,4310,,768,2020-10-02 11:56:02.198411,,6147,1006,0,0.0035,191.1746031746032,11.9085,999999
948,414,46335668,283592837,4312,,296,2020-10-02 10:53:09.198411,,2372,414,0,0.0035,73.86243386243389,4.593999999999999,999999
949,3111,1724634104,46284315,4312,,273,2020-10-02 10:50:03.198411,,2186,3111,0,0.0035,68.01587301587303,4.2345,999999
950,1070,3296689787,46441726,4314,,430,2020-10-02 11:11:02.198411,,3443,1070,0,0.0035,107.12169312169314,6.6695,999999
951,746,46396064,2020568929,4318,,458,2020-10-02 11:14:54.198411,,3671,746,0,0.0035,114.33862433862436,7.1095,999999
952,2924,46435792,46367002,4318,,291,2020-10-02 10:52:33.198411,,2330,2924,0,0.0035,72.4920634920635,4.5135000000000005,999999
953,1501,6299501719,46338919,4319,,472,2020-10-02 11:16:45.198411,,3781,1501,0,0.0035,117.69312169312168,7.3235,999999
954,343,1655770321,4380697054,4327,,878,2020-10-02 12:10:59.198411,,7027,343,0,0.0035,218.52910052910056,13.6135,999999
955,1206,46409619,46375508,4328,,230,2020-10-02 10:44:35.198411,,1842,1206,0,0.0035,57.32275132275134,3.568,999999
956,1469,46301664,4571078880,4335,,438,2020-10-02 11:12:24.198411,,3504,1469,0,0.0035,108.92063492063494,6.789000000000001,999999
957,73,46512256,2298641931,4344,,1206,2020-10-02 12:54:58.198411,,9649,73,0,0.0035,299.968253968254,18.694499999999998,999999
958,2097,1205690119,46334380,4344,,239,2020-10-02 10:46:04.198411,,1915,2097,0,0.0035,59.624338624338634,3.709,999999
959,2671,46342624,297095277,4344,,451,2020-10-02 11:14:24.198411,,3615,2671,0,0.0035,112.59788359788364,7.001,999999
960,3138,2324042730,6932962785,4356,,620,2020-10-02 11:37:05.198411,,4964,3138,0,0.0035,154.4338624338625,9.616,999999
961,975,46429568,46383466,4358,,245,2020-10-02 10:47:10.198411,,1967,975,0,0.0035,61.3703703703704,3.808,999999
962,196,46372472,46273959,4360,,411,2020-10-02 11:09:15.198411,,3290,196,0,0.0035,102.33333333333334,6.3735,999999
963,2848,46429242,46424805,4360,,111,2020-10-02 10:29:14.198411,,889,2848,0,0.0035,27.666666666666675,1.722,999999
964,193,46318194,46434784,4363,,427,2020-10-02 11:11:27.198411,,3419,193,0,0.0035,106.37566137566137,6.622999999999999,999999
965,896,46299428,46401362,4366,,501,2020-10-02 11:21:19.198411,,4008,896,0,0.0035,124.5873015873016,7.765499999999999,999999
966,919,46299601,7191603163,4368,,479,2020-10-02 11:18:28.198411,,3835,919,0,0.0035,119.30687830687835,7.429,999999
967,1424,46409979,2300344131,4369,,98,2020-10-02 10:27:45.198411,,791,1424,0,0.0035,24.814814814814817,1.5295,999999
968,2486,46269856,46357050,4371,,716,2020-10-02 11:50:05.198411,,5729,2486,0,0.0035,178.11640211640216,11.0995,999999
969,2621,46303771,46457384,4378,,718,2020-10-02 11:50:32.198411,,5749,2621,0,0.0035,178.8677248677249,11.1365,999999
970,2290,46441656,46363900,4385,,775,2020-10-02 11:58:10.198411,,6200,2290,0,0.0035,192.72486772486778,12.012500000000001,999999
971,1281,46287447,46365598,4389,,844,2020-10-02 12:07:29.198411,,6755,1281,0,0.0035,210.07407407407413,13.086500000000001,999999
972,269,46310766,2020614213,4390,,743,2020-10-02 11:54:01.198411,,5946,269,0,0.0035,184.89417989417993,11.5195,999999
973,480,4566767933,46390451,4390,,858,2020-10-02 12:09:24.198411,,6869,480,0,0.0035,213.68253968253967,13.3065,999999
974,1274,1350165416,46423029,4393,,657,2020-10-02 11:42:36.198411,,5258,1274,0,0.0035,163.50793650793656,10.186499999999999,999999
975,1636,46286795,5899675527,4394,,524,2020-10-02 11:24:56.198411,,4197,1636,0,0.0035,130.6243386243386,8.1295,999999
976,2247,46271805,46328546,4399,,709,2020-10-02 11:49:40.198411,,5676,2247,0,0.0035,176.56613756613757,10.9955,999999
977,430,46426217,2020569166,4406,,136,2020-10-02 10:33:19.198411,,1088,430,0,0.0035,33.82010582010582,2.108,999999
978,1805,2352244639,46403983,4414,,202,2020-10-02 10:42:20.198411,,1621,1805,0,0.0035,50.55026455026456,3.1385,999999
979,3189,46339885,46399891,4415,,333,2020-10-02 10:59:45.198411,,2665,3189,0,0.0035,82.87301587301587,5.163,999999
980,2450,288260026,46446656,4418,,692,2020-10-02 11:47:41.198411,,5538,2450,0,0.0035,172.2116402116402,10.729000000000001,999999
981,1144,46407193,6841545896,4427,,523,2020-10-02 11:25:20.198411,,4188,1144,0,0.0035,130.31216931216932,8.1125,999999
982,2594,46309965,27471866,4433,,608,2020-10-02 11:36:49.198411,,4871,2594,0,0.0035,151.64021164021167,9.4345,999999
983,226,46276329,46431799,4445,,607,2020-10-02 11:36:47.198411,,4857,226,0,0.0035,151.010582010582,9.41,999999
984,2769,271391422,46435185,4446,,493,2020-10-02 11:21:41.198411,,3950,2769,0,0.0035,122.978835978836,7.6505,999999
985,729,46380734,46413931,4450,,161,2020-10-02 10:37:23.198411,,1288,729,0,0.0035,40.03703703703704,2.4955,999999
986,2392,175661623,46304199,4451,,418,2020-10-02 11:11:47.198411,,3351,2392,0,0.0035,104.3915343915344,6.4895000000000005,999999
987,439,46271711,46382129,4459,,525,2020-10-02 11:26:05.198411,,4201,439,0,0.0035,130.61904761904765,8.139,999999
988,3083,4333085459,1587126024,4459,,1116,2020-10-02 12:44:57.198411,,8933,3083,0,0.0035,277.8412698412699,17.3055,999999
989,1371,46285248,46390959,4462,,592,2020-10-02 11:35:06.198411,,4739,1371,0,0.0035,147.40740740740742,9.1805,999999
990,1488,46316302,46378182,4468,,273,2020-10-02 10:52:42.198411,,2189,1488,0,0.0035,68.2063492063492,4.239,999999
991,1235,46332487,46374658,4470,,169,2020-10-02 10:38:49.198411,,1354,1235,0,0.0035,42.15343915343915,2.6225,999999
992,1384,6654041448,46362980,4470,,495,2020-10-02 11:22:19.198411,,3964,1384,0,0.0035,123.34920634920638,7.6785,999999
993,2691,46409649,90098482,4471,,689,2020-10-02 11:48:14.198411,,5518,2691,0,0.0035,171.7195767195768,10.6885,999999
994,1431,297096559,46356295,4481,,348,2020-10-02 11:02:55.198411,,2789,1431,0,0.0035,86.85714285714285,5.4015,999999
995,608,46519472,6949114037,4483,,1028,2020-10-02 12:33:32.198411,,8224,608,0,0.0035,255.6402116402116,15.934000000000001,999999
996,2901,46447303,46403159,4484,,202,2020-10-02 10:43:26.198411,,1617,2901,0,0.0035,50.296296296296305,3.1325,999999
997,211,46279693,5139580896,4487,,772,2020-10-02 11:59:30.198411,,6178,211,0,0.0035,192.10582010582013,11.969,999999
998,2921,46247754,2400161648,4499,,1013,2020-10-02 12:31:51.198411,,8107,2921,0,0.0035,252.10052910052912,15.706000000000001,999999
999,142,4924587492,46388666,4503,,356,2020-10-02 11:04:22.198411,,2854,142,0,0.0035,88.91005291005294,5.526999999999999,999999
1000,2960,46429658,46404332,4504,,269,2020-10-02 10:52:47.198411,,2158,2960,0,0.0035,67.2751322751323,4.1785,999999
1001,2256,46345520,46380737,4505,,340,2020-10-02 11:02:17.198411,,2727,2256,0,0.0035,84.994708994709,5.2805,999999
1002,651,46544970,46424805,4524,,1158,2020-10-02 12:51:40.198411,,9271,651,0,0.0035,288.41269841269855,17.9595,999999
1003,1327,46303214,2296170442,4526,,312,2020-10-02 10:58:54.198411,,2503,1327,0,0.0035,78.03174603174604,4.846500000000001,999999
1004,2104,46286673,46397480,4533,,518,2020-10-02 11:26:27.198411,,4149,2104,0,0.0035,129.1322751322752,8.0365,999999
1005,2867,46431088,46427364,4535,,162,2020-10-02 10:38:57.198411,,1297,2867,0,0.0035,40.34920634920635,2.5125,999999
1006,515,46345067,46350787,4538,,467,2020-10-02 11:19:43.198411,,3740,515,0,0.0035,116.38624338624344,7.2445,999999
1007,404,46370194,2352244625,4545,,97,2020-10-02 10:30:29.198411,,779,404,0,0.0035,24.312169312169317,1.508,999999
1008,621,46391902,27471867,4545,,116,2020-10-02 10:32:59.198411,,929,621,0,0.0035,28.910052910052915,1.7995,999999
1009,788,31296271,46403876,4546,,380,2020-10-02 11:08:11.198411,,3040,788,0,0.0035,94.49735449735451,5.89,999999
1010,2581,46311782,46286680,4547,,663,2020-10-02 11:45:59.198411,,5307,2581,0,0.0035,165.06349206349205,10.280999999999999,999999
1011,795,46285451,6949114037,4549,,386,2020-10-02 11:09:07.198411,,3093,795,0,0.0035,96.30687830687829,5.9905,999999
1012,715,46403391,46459032,4557,,245,2020-10-02 10:50:26.198411,,1964,715,0,0.0035,61.179894179894184,3.8035,999999
1013,1273,46402805,6960844750,4558,,792,2020-10-02 12:03:21.198411,,6338,1273,0,0.0035,197.07936507936512,12.279,999999
